,protocol_id,nr,id,string,is_speech
6805,1577,649,1577649,"Gleichzeitig ist es uns gelungen, das Versprechen des
Bundeskanzlers aus der Agenda 2010 umzusetzen:",False
6806,1577,650,1577650,(Dietrich Austermann [CDU/CSU]:,False
6807,1577,651,1577651,(Dietrich Austermann [CDU/CSU]:,False
6808,1577,652,1577652,gekürzt? – Thomas Rachel [CDU/CSU]:,False
6809,1577,653,1577653,(Thomas Rachel [CDU/CSU]:,False
6810,1577,654,1577654,"(Beifall bei der SPD sowie bei Abgeordneten
des BÜNDNISSES 90/DIE GRÜNEN –
Dietrich Austermann [CDU/CSU]:",False
6811,1577,655,1577655,"(Beifall bei der SPD und dem BÜNDNIS 90/
DIE GRÜNEN – Dietrich Austermann [CDU/
CSU]:",False
6812,1577,656,1577656,Vizepräsident Dr. Hermann Otto Solms:,True
6813,1577,657,1577657,Cornelia Pieper (FDP):,True
6814,1577,658,1577658,(Jörg Tauss [SPD]:,False
6815,1577,659,1577659,"
ins Stammbuch:",False
6816,1577,660,1577660,"halt eine vollkommen falsche Prioritätensetzung vor-
genommen haben. Ich stelle dies ganz kurz unter Be-
weis:",False
6817,1577,661,1577661,"Herr Schneider, wenn Sie die Steigerung der BAföG-
Mittel loben, dann kann ich nur sagen:",False
6818,1577,662,1577662,"
Herr Professor Dr. Wolf Lepenies vom Wissenschafts-
kolleg Berlin erklärte bereits im September vergangenen
Jahres:",False
6819,1577,663,1577663,"tung gelesen, dass die Grünen aus dem Arbeitskreis 2 ein
Positionspapier vorgelegt haben, in dem es heißt:",False
6820,1577,664,1577664,(Ernst Burgbacher [FDP]:,False
6821,1577,665,1577665,"(Beifall bei der FDP – Horst Kubatschka
[SPD]:",False
6822,1577,666,1577666,Röspel [SPD]:,False
6823,1577,667,1577667,"rung und insbesondere Sie, Frau Ministerin, ebenfalls
eine Rolle rückwärts. Spätestens seit dem Bundespartei-
tag ist klar:",False
6824,1577,668,1577668,(Ute Berg [SPD]:,False
6825,1577,669,1577669,(Jörg Tauss [SPD]:,False
6826,1577,670,1577670,"alition, Deutschland hält nun auch in der Forschung in-
ternational nicht mehr Schritt. Ob wir es wollen oder
nicht:",False
6827,1577,671,1577671,"gravierend sich der Saldo Deutschlands in der Zahlungs-
bilanz seit der Regierungsübernahme von Rot-Grün im
Jahr 1998 entwickelt hat:",False
6828,1577,672,1577672,"wächse in Höhe von 3 Prozent erreichen können. Be-
herrscht man das Einmaleins nach Adam Riese, so stellt
man fest:",False
6829,1577,673,1577673,Vizepräsident Dr. Hermann Otto Solms:,True
6830,1577,674,1577674,Cornelia Pieper (FDP):,True
6831,1577,675,1577675,(Jörg Tauss [SPD]:,False
6832,1577,676,1577676,"Cornelia Pieper
Lassen Sie mich zum Schluss sagen:",False
6833,1577,677,1577677,"(Beifall bei der FDP sowie bei Abgeordneten
der CDU/CSU – Zuruf von der SPD:",False
6834,1577,678,1577678,Vizepräsident Dr. Hermann Otto Solms:,True
6835,1577,679,1577679,(Klaus-Peter Willsch [CDU/CSU]:,False
6836,1577,680,1577680,Alexander Bonde (BÜNDNIS 90/DIE GRÜNEN):,True
6837,1577,681,1577681,"
den Bereich Bildung angeht, konnte man heute in der
Zeitung zumindest eine positive Nachricht lesen:",False
6838,1577,682,1577682,"Abgeordneten des Bundestages sind überdurchschnitt-
lich gebildet. Ich muss Ihnen allerdings sagen:",False
6839,1577,683,1577683,"
(Beifall beim BÜNDNIS 90/DIE GRÜNEN
sowie bei Abgeordneten der SPD – Klaus-
Peter Willsch [CDU/CSU]:",False
6840,1577,684,1577684,"und Forschung praktizierten Schwarzseherei und vor al-
lem Schwarzmalerei einfach die nackten Zahlen entge-
genstellen:",False
6841,1577,685,1577685,"schuss ist eine andere. Bildungspolitisch diskutieren wir
bundesweit im Moment über die Frage:",False
6842,1577,686,1577686,"uns die CDU/CSU das letzte halbe Jahr im Haushalts-
ausschuss geboten hat, über die Frage diskutieren:",False
6843,1577,687,1577687,(Klaus-Peter Willsch [CDU/CSU]:,False
6844,1577,688,1577688,(Klaus-Peter Willsch [CDU/CSU]:,False
6845,1577,689,1577689,(Cornelia Pieper [FDP]:,False
6846,1577,690,1577690,(Cornelia Pieper [FDP]:,False
6847,1577,691,1577691,"(Beifall beim BÜNDNIS 90/DIE GRÜNEN
und bei der SPD – Cornelia Pieper [FDP]:",False
6848,1577,692,1577692,(Cornelia Pieper [FDP]:,False
6849,1577,693,1577693,"Alexander Bonde
schon die Frage:",False
6850,1577,694,1577694,(Cornelia Pieper [FDP]:,False
6851,1577,695,1577695,"(Hans-Josef Fell [BÜNDNIS 90/DIE GRÜ-
NEN]:",False
6852,1577,696,1577696,(Eckart von Klaeden [CDU/CSU]:,False
6853,1577,697,1577697,(Cornelia Pieper [FDP]:,False
6854,1577,698,1577698,(Cornelia Pieper [FDP]:,False
6855,1577,699,1577699,"nigkeit der Opposition bringt genau diese Spielräume in
Gefahr. Ich kann Sie also nur bitten:",False
6856,1577,700,1577700,Vizepräsident Dr. Hermann Otto Solms:,True
6857,1577,701,1577701,Dr. Maria Böhmer (CDU/CSU):,True
6858,1577,702,1577702,"
Herr Kollege Bonde hat eben die Frage gestellt, wohin
die Reise geht. Ich kann es Ihnen sagen:",False
6859,1577,703,1577703,Ich habe vor wenigen Tagen gelesen:,False
6860,1577,704,1577704,"(Alexander Bonde [BÜNDNIS 90/DIE GRÜ-
NEN]:",False
6861,1577,705,1577705,(Thomas Rachel [CDU/CSU]:,False
6862,1577,706,1577706,"Die Bürgerinnen und Bürger wissen sehr wohl, was
hier geschieht. Wenn Sie als Motto propagieren:",False
6863,1577,707,1577707,"Wichtige tun“, dann kann ich Ihnen darauf, Frau
Bulmahn, nur antworten:",False
6864,1577,708,1577708,"Sie müssten jetzt kürzen, um damit einen Beitrag zur
Sicherung der sozialen Sicherungssysteme zu leisten,
so heißt das im Klartext:",False
6865,1577,709,1577709,"Dr. Maria Böhmer
(Beifall bei der CDU/CSU sowie bei Abgeord-
neten der FDP – Zuruf von der SPD:",False
6866,1577,710,1577710,(Jörg Tauss [SPD]:,False
6867,1577,711,1577711,"lage! Das tut weh! Das ist wahr! – Alexander
Bonde [BÜNDNIS 90/DIE GRÜNEN]:",False
6868,1577,712,1577712,"(Beifall bei Abgeordneten der CDU/CSU –
Jörg Tauss [SPD]:",False
6869,1577,713,1577713,"(Hans-Josef Fell [BÜNDNIS 90/DIE GRÜ-
NEN]:",False
6870,1577,714,1577714,"(Axel E. Fischer [Karlsruhe-Land] [CDU/
CSU]:",False
6871,1577,715,1577715,(Jörg Tauss [SPD]:,False
6872,1577,716,1577716,"(Beifall bei der CDU/CSU – Axel E. Fischer
[Karlsruhe-Land] [CDU/CSU]:",False
6873,1577,717,1577717,"
Herr Tauss, Sie sagen doch selbst, das wäre das völlig
falsche Signal zur falschen Zeit. Sigmar Gabriel aus Nie-
dersachsen erklärt:",False
6874,1577,718,1577718,Ich nenne Ihnen ein anderes Beispiel:,False
6875,1577,719,1577719,(Jörg Tauss [SPD]:,False
6876,1577,720,1577720,(Jörg Tauss [SPD]:,False
6877,1577,721,1577721,(Jörg Tauss [SPD]:,False
6878,1577,722,1577722,"schaftlichem Nachwuchs und Spitzenwissenschaftlern
konfrontiert. Da muss man die Frage stellen:",False
6879,1577,723,1577723,(Thomas Rachel [CDU/CSU]:,False
6880,1577,724,1577724,(Jörg Tauss [SPD]:,False
6881,1577,725,1577725,"Förderung von Eliten haben. Wir müssen Exzellenz
fördern. Dabei müssen wir vier Punkte berücksichtigen:",False
6882,1577,726,1577726,(Jörg Tauss [SPD]:,False
6883,1577,727,1577727,"(Beifall bei der CDU/CSU – Jörg Tauss
[SPD]:",False
6884,1577,728,1577728,Schneider [SPD]:,False
6885,1577,729,1577729,Deshalb sage ich:,False
6886,1577,730,1577730,"(Jörg Tauss [SPD]: Haben wir gemacht!)
Beginnen Sie damit:",False
6887,1577,731,1577731,(Beifall bei der CDU/CSU – Jörg Tauss [SPD]:,False
6888,1577,732,1577732,(Jörg Tauss [SPD]:,False
6889,1577,733,1577733,(Beifall bei der CDU/CSU – Jörg Tauss [SPD]:,False
6890,1577,734,1577734,(Jörg Tauss [SPD]:,False
6891,1577,735,1577735,Der zweite Punkt:,False
6892,1577,736,1577736,(Jörg Tauss [SPD]:,False
6893,1577,737,1577737,"Zum dritten Punkt sage ich Ihnen etwas aus eigener
Erfahrung, denn ich lehre nach wie vor:",False
6894,1577,738,1577738,"
(Hans-Josef Fell [BÜNDNIS 90/DIE GRÜ-
NEN]:",False
6895,1577,739,1577739,"und Studierenden deutlich verbessern. Die Erfahrungen
aus Großbritannien und in den USA zeigen:",False
6896,1577,740,1577740,Vizepräsident Dr. Hermann Otto Solms:,True
6897,1577,741,1577741,Dr. Maria Böhmer (CDU/CSU):,True
6898,1577,742,1577742,Es gilt umzusteuern:,False
6899,1577,743,1577743,Vizepräsident Dr. Hermann Otto Solms:,True
6900,1577,744,1577744,"Edelgard Bulmahn, Bundesministerin für Bildung
und Forschung:",True
6901,1577,745,1577745,(Axel E. Fischer [Karlsruhe-Land] [CDU/CSU]:,False
6902,1577,746,1577746,Auch wenn ich offen sagen muss:,False
6903,1577,747,1577747,"(Beifall bei der SPD und dem BÜNDNIS 90/
DIE GRÜNEN – Klaus-Peter Willsch [CDU/
CSU]:",False
6904,1577,748,1577748,(Thomas Rachel [CDU/CSU]:,False
6905,1577,749,1577749,"Entwicklung aufgewendet wird, liegt jetzt bei 2,5 Prozent.
Auch wenn es Sie schmerzt, Frau Böhmer, muss ich Sie
daran erinnern:",False
6906,1577,750,1577750,"(Jörg Tauss [SPD]: Nach ständigen Kürzun-
gen! – Cornelia Pieper [FDP]:",False
6907,1577,751,1577751,(Thomas Rachel [CDU/CSU]:,False
6908,1577,752,1577752,"(Axel E. Fischer [Karlsruhe-Land] [CDU/
CSU]:",False
6909,1577,753,1577753,(Klaus-Peter Willsch [CDU/CSU]:,False
6910,1577,754,1577754,"– Herr Willsch, lassen Sie mich eines sagen:",False
6911,1577,755,1577755,(Thomas Rachel [CDU/CSU]:,False
6912,1577,756,1577756,"gar nicht behauptet! – Axel E. Fischer [Karls-
ruhe-Land] [CDU/CSU]:",False
6913,1577,757,1577757,"(Axel E. Fischer [Karlsruhe-Land] [CDU/
CSU]:",False
6914,1577,758,1577758,"Da allerdings unterscheidet sich diese Bundesregie-
rung von Ihnen:",False
6915,1577,759,1577759,"(Axel E. Fischer [Karlsruhe-Land] [CDU/
CSU]:",False
6916,1577,760,1577760,"zept auf den Tisch, über das wir diskutieren
können! – Gegenruf der Abg. Nicolette Kressl
[SPD]:",False
6917,1577,761,1577761,(Eckart von Klaeden [CDU/CSU]:,False
6918,1577,762,1577762,"Sie einmal Ihre Feindbilder! – Nicolette Kressl
[SPD], zur CDU/CSU-Fraktion gewandt:",False
6919,1577,763,1577763,"(Beifall bei der SPD und dem BÜNDNIS 90/
DIE GRÜNEN – Cornelia Pieper [FDP]:",False
6920,1577,764,1577764,Vizepräsident Dr. Hermann Otto Solms:,True
6921,1577,765,1577765,"Edelgard Bulmahn, Bundesministerin für Bildung
und Forschung:",True
6922,1577,766,1577766,Vizepräsident Dr. Hermann Otto Solms:,True
6923,1577,767,1577767,Dr. Christoph Bergner (CDU/CSU):,True
6924,1577,768,1577768,(Nicolette Kressl [SPD]:,False
6925,1577,769,1577769,möchte ich folgende Frage stellen:,False
6926,1577,770,1577770,(Jörg Tauss [SPD]:,False
6927,1577,771,1577771,"(Beifall bei der CDU/CSU – Axel E. Fischer
[Karlsruhe-Land] [CDU/CSU]:",False
6928,1577,772,1577772,"Edelgard Bulmahn, Bundesministerin für Bildung
und Forschung:",True
6929,1577,773,1577773,"(Axel E. Fischer [Karlsruhe-Land] [CDU/
CSU]:",False
6930,1577,774,1577774,"vische Ganztagsschulen, aber auch über Ganztagsschu-
len und Ganztagsbetreuung in Großbritannien und
Frankreich. – Deshalb sage ich:",False
6931,1577,775,1577775,"Begleitung und Unterstützung auf der einen Seite eine
qualitativ gute Bildung in Ganztagsschulen sicherstellen.
Denn ich sage immer:",False
6932,1577,776,1577776,"Seite als Eingriff in die Kompetenzen der Länder dis-
kreditiert worden. Jetzt fragen Sie:",False
6933,1577,777,1577777,"(Axel E. Fischer [Karlsruhe-Land] [CDU/
CSU]: Das hat er doch gar nicht gesagt! –
Eckart von Klaeden [CDU/CSU]:",False
6934,1577,778,1577778,"(Axel E. Fischer [Karlsruhe-Land] [CDU/
CSU]:",False
6935,1577,779,1577779,"gisch ausrichten.
(Beifall bei Abgeordneten der SPD und des
BÜNDNISSES 90/DIE GRÜNEN – Katherina
Reiche [CDU/CSU]:",False
6936,1577,780,1577780,Resultat:,False
6937,1577,781,1577781,(Jörg Tauss [SPD]:,False
6938,1577,782,1577782,(Katherina Reiche [CDU/CSU]:,False
6939,1577,783,1577783,(Katherina Reiche [CDU/CSU]:,False
6940,1577,784,1577784,"Bundesministerin Edelgard Bulmahn
Ich möchte an dieser Stelle noch einmal unterstrei-
chen:",False
6941,1577,785,1577785,(Klaus-Peter Willsch [CDU/CSU]:,False
6942,1577,786,1577786,"Einen weiteren Schwerpunkt nenne ich am Beispiel
der neuen Länder:",False
6943,1577,787,1577787,(Katherina Reiche [CDU/CSU]:,False
6944,1577,788,1577788,Auch daran zeigt sich:,False
6945,1577,789,1577789,(Thomas Rachel [CDU/CSU]:,False
6946,1577,790,1577790,"
hat nicht nur darüber geredet, sondern sie hat es getan:",False
6947,1577,791,1577791,Das ist eben der Unterschied:,False
6948,1577,792,1577792,(Katherina Reiche [CDU/CSU]:,False
6949,1577,793,1577793,(Klaus-Peter Willsch [CDU/CSU]:,False
6950,1577,794,1577794,"
(Beifall bei der SPD und dem BÜNDNIS 90/
DIE GRÜNEN – Katherina Reiche [CDU/
CSU]:",False
6951,1577,795,1577795,"anders, Frau Bulmahn! – Klaus-Peter Willsch
[CDU/CSU]:",False
6952,1577,796,1577796,(Klaus-Peter Willsch [CDU/CSU]:,False
6953,1577,797,1577797,"Frau Böhmer, ich sage Ihnen ausdrücklich:",False
6954,1577,798,1577798,Vizepräsident Dr. Hermann Otto Solms:,True
6955,1577,799,1577799,"(Lachen bei der CDU/CSU und der FDP
– Eckart von Klaeden [CDU/CSU]:",False
6956,1577,800,1577800,"Sie noch einmal von vorne anfangen? Sie wa-
ren so gut in Fahrt, Frau Ministerin! – Axel E.
Fischer [Karlsruhe-Land] [CDU/CSU]:",False
6957,1577,801,1577801,"weiterreden! – Klaus-Peter Willsch [CDU/
CSU]:",False
6958,1577,802,1577802,"Edelgard Bulmahn, Bundesministerin für Bildung
und Forschung:",True
6959,1577,803,1577803,"Das will ich natürlich nicht. Deshalb komme ich nun
zum Schluss und sage kurz und knapp:",False
6960,1577,804,1577804,"(Axel E. Fischer [Karlsruhe-Land] [CDU/
CSU]:",False
6961,1577,805,1577805,"(Axel E. Fischer [Karlsruhe-Land] [CDU/
CSU]:",False
6962,1577,806,1577806,"(Axel E. Fischer [Karlsruhe-Land] [CDU/
CSU]:",False
6963,1577,807,1577807,"(Beifall bei der SPD und dem BÜNDNIS 90/
DIE GRÜNEN – Klaus-Peter Willsch [CDU/
CSU]:",False
6964,1577,808,1577808,Vizepräsident Dr. Hermann Otto Solms:,True
6965,1577,809,1577809,Katherina Reiche (CDU/CSU):,True
6966,1577,810,1577810,(Zuruf von der SPD:,False
6967,1577,811,1577811,"(Axel E. Fischer [Karlsruhe-Land] [CDU/
CSU]:",False
6968,1577,812,1577812,(Zuruf von SPD:,False
6969,1577,813,1577813,"(Alexander Bonde [BÜNDNIS 90/DIE GRÜ-
NEN]:",False
6970,1577,814,1577814,"schen Leistungsfähigkeit, sondern auch unsere Anhö-
rung zu Schlüsseltechnologien hat ein eindeutiges Er-
gebnis gebracht:",False
6971,1577,815,1577815,"wird in den nächsten fünf Jahren 2 000 zusätzliche Lehr-
stühle einrichten. Sogar China hat uns überholt. Von den
USA ganz zu schweigen:",False
6972,1577,816,1577816,Die „Zeit“ schreibt:,False
6973,1577,817,1577817,"
Die Bundesregierung dreht einen ganz neuen Spin:",False
6974,1577,818,1577818,(Eckart von Klaeden [CDU/CSU]:,False
6975,1577,819,1577819,"Das Spiel ist gefährlich und das Kalkül geht nicht auf.
Nun mahnt gar Sigmar Gabriel, der sonst für Pop zustän-
dig ist:",False
6976,1577,820,1577820,Zu Recht titelt beispielsweise der „Spiegel“:,False
6977,1577,821,1577821,vationslüge“. Die „VDI-Nachrichten“ titeln:,False
6978,1577,822,1577822,Durch den Einzelplan 30 wird deutlich:,False
6979,1577,823,1577823,(Nicolette Kressl [SPD]:,False
6980,1577,824,1577824,Die bittere Wahrheit ist:,False
6981,1577,825,1577825,Ich fordere Sie auf:,False
6982,1577,826,1577826,(Elke Ferner [SPD]:,False
6983,1577,827,1577827,"es jetzt, von dieser Zahl hätten Sie sich verabschiedet,
sie würde nicht mehr kommuniziert. Ich kann Ihnen nur
sagen:",False
6984,1577,828,1577828,(Thomas Rachel [CDU/CSU]:,False
6985,1577,829,1577829,"was sie sich seit 20 Jahren wünscht, nämlich eine
Zwangsabgabe. Ich kann Ihnen nur raten:",False
6986,1577,830,1577830,(Jörg Tauss [SPD]:,False
6987,1577,831,1577831,"
Ich sage Ihnen:",False
6988,1577,832,1577832,"an der Zukunft dieses Landes. Damit treffen Sie vor al-
lem den Osten. Ihr Staatssekretär hat zum Stand der
deutschen Einheit erklärt:",False
6989,1577,833,1577833,"denn Forschung ist und bleibt die beste Zukunftsinvesti-
tion. Hans-Jürgen Klockner vom VCI mahnt:",False
6990,1577,834,1577834,"(Axel E. Fischer [Karlsruhe-Land] [CDU/
CSU]:",False
6991,1577,835,1577835,"(Axel E. Fischer [Karlsruhe-Land] [CDU/
CSU]:",False
6992,1577,836,1577836,"(Beifall bei der CDU/CSU und der FDP –
Dr. Reinhard Loske [BÜNDNIS 90/DIE GRÜ-
NEN]:",False
6993,1577,837,1577837,(Jörg Tauss [SPD]:,False
6994,1577,838,1577838,"
Lieber Herr Bonde, Sie beantworten nicht die Frage,
womit Sie in Zukunft Geld verdienen wollen. Ich sage
Ihnen:",False
6995,1577,839,1577839,(Beifall bei der CDU/CSU – Jörg Tauss [SPD]:,False
6996,1577,840,1577840,Vizepräsident Dr. Hermann Otto Solms:,True
6997,1577,841,1577841,Hans-Josef Fell (BÜNDNIS 90/DIE GRÜNEN):,True
6998,1577,842,1577842,(Zuruf von der CDU/CSU:,False
6999,1577,843,1577843,(Cornelia Pieper [FDP]:,False
7000,1577,844,1577844,"übergreifend Konsens, aber nicht parteiübergreifend
Realität. Die Realität lautet:",False
7001,1577,845,1577845,"dass dies teilweise auch auf Bundesebene so ist, zum
Beispiel bei der erwähnten Projektforschungsförderung.
Das heißt aber auch:",False
7002,1577,846,1577846,(Cornelia Pieper [FDP]:,False
7003,1577,847,1577847,Klar ist:,False
7004,1577,848,1577848,"(Beifall beim BÜNDNIS 90/DIE GRÜ-
NEN – Elke Ferner [SPD]:",False
7005,1577,849,1577849,"(Klaus-Peter Willsch [CDU/CSU]: Sehr rich-
tig! – Erika Lotz [SPD]:",False
7006,1577,850,1577850,"Ich bin überzeugt, dass das auf Dauer niemandem hilft.
Für die Bildung gilt:",False
7007,1577,851,1577851,"der Bildungsfinanzierung überlegen, die wir zum Bei-
spiel mit der Altersvorsorge verknüpfen können. Für die
Forschung gilt:",False
7008,1577,852,1577852,Es bleibt festzuhalten:,False
7009,1577,853,1577853,Vizepräsident Dr. Hermann Otto Solms:,True
7010,1577,854,1577854,"(Beifall bei der SPD – Klaus-Peter Willsch
[CDU/CSU]:",False
7011,1577,855,1577855,Jörg Tauss (SPD):,True
7012,1577,856,1577856,Noch einige andere Dinge waren schwer erträglich:,False
7013,1577,857,1577857,"(Dr. Reinhard Loske [BÜNDNIS 90/DIE
GRÜNEN]:",False
7014,1577,858,1577858,(Dr. Maria Böhmer [CDU/CSU]:,False
7015,1577,859,1577859,Ich kann Ihnen die Zahlen nennen:,False
7016,1577,860,1577860,(Katherina Reiche [CDU/CSU]:,False
7017,1577,861,1577861,(Eckart von Klaeden [CDU/CSU]:,False
7018,1577,862,1577862,Außerdem:,False
7019,1577,863,1577863,"(Widerspruch bei der CDU/CSU – Ernst
Burgbacher [FDP]:",False
7020,1577,864,1577864,"ger Betrag bei den Universitäten angekommen. Ähnlich
ist es mit den Verwaltungsgebühren. Über diesen Punkt
müssen wir diskutieren:",False
7021,1577,865,1577865,"dung in den USA zurzeit ein Thema. Ich habe insofern
die herzliche Bitte, Frau Reiche:",False
7022,1577,866,1577866,(Katherina Reiche [CDU/CSU]:,False
7023,1577,867,1577867,"Erst kürzlich ist uns in der Anhörung doch bestätigt
worden:",False
7024,1577,868,1577868,"matisch – und zwar auch für die Länder, in denen ange-
worben wird –, aber entscheidend ist:",False
7025,1577,869,1577869,"
(Heiterkeit und Beifall bei der SPD und dem
BÜNDNIS 90/DIE GRÜNEN – Lachen bei
der CDU/CSU und der FDP – Klaus-Peter
Willsch [CDU/CSU]:",False
7026,1577,870,1577870,(Eckart von Klaeden [CDU/CSU]:,False
7027,1577,871,1577871,Vizepräsident Dr. Hermann Otto Solms:,True
7028,1577,872,1577872,"(Dr. Reinhard Loske [BÜNDNIS 90/DIE
GRÜNEN]:",False
7029,1577,873,1577873,(Schluss:,False
7030,13176,1,131761,Präsidentin Dr. Rita Süssmuth:,True
7031,13176,2,131762,Ich rufe den Tagesordnungspunkt 11 auf:,False
7032,13176,3,131763,"- Drucksache 13/7494 -
Überweisungsvorschlag:",False
7033,13176,4,131764,Ich rufe folgenden Tagesordnungspunkt auf:,False
7034,13176,5,131765,"Dr. Theodor Waigel, Bundesminister der Finanzen (von der CDU/CSU sowie von Abgeordneten der F.D.P. mit Beifall begrüßt):",True
7035,13176,6,131766,"BÜNDNIS 90/DIE GRÜNEN)
-	Sie wollten doch eine Debatte. Wollen Sie jetzt einen Moment zuhören oder nicht?
(Rudolf Scharping [SPD]:",False
7036,13176,7,131767,"-	Gut. Ich bin Ihnen dankbar. Wir werden es nachher auch so halten.
(Unruhe)
Fakt ist:",False
7037,13176,8,131768,(Zuruf von der SPD:,False
7038,13176,9,131769,"Bundesminister Dr. Theodor Waigel
Fakt ist aber auch:",False
7039,13176,10,1317610,(Eduard Oswald [CDU/CSU]:,False
7040,13176,11,1317611,"(Beifall bei der CDU/CSU und der F.D.P.)
Hans Apel nennt die Strategie der SPD der letzten Jahre beim Namen. Wörtlich schreibt er:",False
7041,13176,12,1317612,"Es darf nicht sein, daß der Bundesrat seine Mehrheit nutzt, um sachkundige Lösungen zu blockieren.
Und weiter:",False
7042,13176,13,1317613,"Während der ganzen Zeit von 1969 bis 1982, als SPD und F.D.P. regierten, gab es eine CDU/CSU-Mehrheit im Bundesrat!
(Jörg Tauss [SPD]:",False
7043,13176,14,1317614,"heute!)
- Hören Sie einmal, was einer Ihrer führenden Politiker über die damalige Zeit sagt:",False
7044,13176,15,1317615,Trotz der Blockadehaltung der SPD im Bundesrat haben wir für den Bund Entlastungen auf der Ausgabenseite durchsetzen können:,False
7045,13176,16,1317616,(Jörg Tauss [SPD]:,False
7046,13176,17,1317617,"Und unsere Wachstumsprognose für 1997 von 2,5 Prozent liegt im mittleren Bereich der Prognosen.
(Zuruf von der SPD:",False
7047,13176,18,1317618,"(Zuruf von der CDU/CSU: Hört! Hört!)
von denen bekanntlich die Mehrzahl im Moment noch SPD-regiert wird.
(Zuruf von der CDU/CSU:",False
7048,13176,19,1317619,Was lehren uns diese Tatsachen? Es zeigt sich:,False
7049,13176,20,1317620,"(Joseph Fischer [Frankfurt] [BÜNDNIS 90/
DIE GRÜNEN]:",False
7050,13176,21,1317621,"(Beifall bei der CDU/CSU und der F.D.P.)
Die Ursachen der Steuermindereinnahmen zeigen klar:",False
7051,13176,22,1317622,"(Lachen bei der SPD und dem BÜNDNIS 90/
DIE GRÜNEN - Werner Schulz [Berlin]
[BÜNDNIS 90/DIE GRÜNEN]:",False
7052,13176,23,1317623,"(Joseph Fischer [Frankfurt] [BÜNDNIS 90/
DIE GRÜNEN]:",False
7053,13176,24,1317624,(Zuruf von der SPD:,False
7054,13176,25,1317625,"(Joseph Fischer [Frankfurt] [BÜNDNIS 90/
DIE GRÜNEN]:",False
7055,13176,26,1317626,"Das gibt es doch gar nicht!)
Erst im Januar dieses Jahres hat Kollege Lennartz von der SPD gefordert:",False
7056,13176,27,1317627,"(Joseph Fischer [Frankfurt] [BÜNDNIS 90/
DIE GRÜNEN]:",False
7057,13176,28,1317628,"(Joseph Fischer [Frankfurt] [BÜNDNIS 90/
DIE GRÜNEN]:",False
7058,13176,29,1317629,Präsidentin Dr. Rita Süssmuth:,True
7059,13176,30,1317630,Ingrid Matthäus-Maier (SPD) (von der SPD mit Beifall begrüßt):,True
7060,13176,31,1317631,"und der PDS)
Dann will ich Ihnen die Zahlen der neuesten Steuerschätzung sagen:",False
7061,13176,32,1317632,"DIE GRÜNEN sowie bei Abgeordneten der
PDS)
Nur zwei Zitate aus Ihren letzten Haushaltsreden. Da sagt doch der Herr Waigel:",False
7062,13176,33,1317633,"Wenn die SPD aber schon wieder mit der alten stereotypen Leier „Haushaltslöcher"" kommt, kann ich nur sagen:",False
7063,13176,34,1317634,"PDS)
Oder ein anderes Zitat von Herrn Waigel; es ist gar nicht so alt. In einer Haushaltsrede hat er gesagt:",False
7064,13176,35,1317635,"(Beifall bei der SPD sowie bei Abgeordneten des BÜNDNISSES 90/DIE GRÜNEN)
Jedermann weiß doch:",False
7065,13176,36,1317636,"und der PDS)
Sie sind der Finanzminister der verfassungswidrigen Steuergesetze:",False
7066,13176,37,1317637,"und der PDS)
Sie sind der Finanzminister der öffentlichen Schuldenberge:",False
7067,13176,38,1317638,"... man kann doch nicht einfach aus lauter Geldnot seine Versprechen brechen.
(Jörg Tauss [SPD]:",False
7068,13176,39,1317639,"Im Börsenprospekt
-	bei der Einführung der Telekom-Aktien -
steht klipp und klar:",False
7069,13176,40,1317640,"Dann geht der Kommentar im „Handelsblatt"" weiter:",False
7070,13176,41,1317641,"Nach dem Tafelsilber geht es jetzt an den Goldschatz der Bundesbank.
(Lachen und Zurufe von der CDU/CSU und
der F.D.P.:",False
7071,13176,42,1317642,"Nein, verkaufen wollen Sie das Gold der Bundesbank nicht.
(Joseph Fischer [Frankfurt] [BÜNDNIS 90/
DIE GRÜNEN]:",False
7072,13176,43,1317643,"- Noch nicht. - Sie wollen es nur höher bewerten. Da sagt das „Handelsblatt"": „Taschenspielertrick„, da sagt die „Stuttgarter Zeitung"" :",False
7073,13176,44,1317644,"(Bundesminister Dr. Theodor Waigel: Zitieren Sie doch einmal die „FAZ""!)
Dann fährt die „Stuttgarter Zeitung"" fort:",False
7074,13176,45,1317645,Was das Inland angeht:,False
7075,13176,46,1317646,"(Beifall bei der SPD sowie bei Abgeordneten des BÜNDNISSES 90/DIE GRÜNEN -
Dr. Guido Westerwelle [F.D.P.]:",False
7076,13176,47,1317647,"Wir fordern Sie auf, Herr Bundeskanzler - gestern hat es Rudolf Scharping begründet -:",False
7077,13176,48,1317648,"(Beifall bei der SPD, dem BÜNDNIS 90/DIE
GRÜNEN und der PDS - Dietrich Austermann [CDU/CSU]:",False
7078,13176,49,1317649,"Unsere Vorschläge, die Vorschläge der SPD liegen auf dem Tisch,
(Anhaltende Zurufe von der CDU/CSU und
der F.D.P.:",False
7079,13176,50,1317650,"(Beifall bei der SPD sowie bei Abgeordneten des BÜNDNISSES 90/DIE GRÜNEN
und der PDS - Dr. Guido Westerwelle
[F.D.P.]:",False
7080,13176,51,1317651,"Debatte fehlen könnte!)
Unsere weiteren Vorschläge sind:",False
